tradingtime,deliverytime,price
2025-03-27 10:00:00,2025-03-27 07:00:00,67.6
2025-03-27 10:00:00,2025-03-27 08:00:00,62.9
2025-03-27 10:00:00,2025-03-27 09:00:00,80.19999999999999
2025-03-27 10:00:00,2025-03-27 10:00:00,88.7
2025-03-27 10:00:00,2025-03-27 11:00:00,94.48
2025-03-27 10:00:00,2025-03-27 12:00:00,-4.1
2025-03-27 10:00:00,2025-03-27 13:00:00,-7.26
2025-03-27 10:00:00,2025-03-27 14:00:00,-1.0025
2025-03-27 10:00:00,2025-03-27 15:00:00,-0.0025
2025-03-27 10:00:00,2025-03-27 16:00:00,11.6
2025-03-27 10:00:00,2025-03-27 17:00:00,53.300000000000004
2025-03-27 10:00:00,2025-03-27 18:00:00,127.49000000000001
2025-03-27 10:00:00,2025-03-27 19:00:00,152.9675
2025-03-27 10:00:00,2025-03-27 20:00:00,131.9
2025-03-27 10:00:00,2025-03-27 21:00:00,105.2
2025-03-27 10:00:00,2025-03-27 22:00:00,99.485
2025-03-27 10:00:00,2025-03-27 23:00:00,92.5
2025-03-28 10:00:00,2025-03-28 00:00:00,-3.3449999999999998
2025-03-28 10:00:00,2025-03-28 01:00:00,-4.855
2025-03-28 10:00:00,2025-03-28 02:00:00,-8.51
2025-03-28 10:00:00,2025-03-28 03:00:00,-6.01
2025-03-28 10:00:00,2025-03-28 04:00:00,-0.005
2025-03-28 10:00:00,2025-03-28 05:00:00,-2.0
2025-03-28 10:00:00,2025-03-28 06:00:00,0.0
2025-03-28 10:00:00,2025-03-28 07:00:00,-0.005
2025-03-28 10:00:00,2025-03-28 08:00:00,0.0
2025-03-28 10:00:00,2025-03-28 09:00:00,23.2
2025-03-28 10:00:00,2025-03-28 10:00:00,19.8
2025-03-28 10:00:00,2025-03-28 11:00:00,86.80000000000001
2025-03-28 10:00:00,2025-03-28 12:00:00,9.38
2025-03-28 10:00:00,2025-03-28 13:00:00,5.0
2025-03-28 10:00:00,2025-03-28 14:00:00,0.20000000000000007
2025-03-28 10:00:00,2025-03-28 15:00:00,22.682499999999997
2025-03-28 10:00:00,2025-03-28 16:00:00,36.6
2025-03-28 10:00:00,2025-03-28 17:00:00,46.6
2025-03-28 10:00:00,2025-03-28 18:00:00,78.17500000000001
2025-03-28 10:00:00,2025-03-28 19:00:00,83.72749999999999
2025-03-28 10:00:00,2025-03-28 20:00:00,71.7825
2025-03-28 10:00:00,2025-03-28 21:00:00,36.665
2025-03-28 10:00:00,2025-03-28 22:00:00,56.315
2025-03-28 10:00:00,2025-03-28 23:00:00,51.3
2025-03-29 10:00:00,2025-03-29 00:00:00,9.66
2025-03-29 10:00:00,2025-03-29 01:00:00,9.1
2025-03-29 10:00:00,2025-03-29 02:00:00,4.1
2025-03-29 10:00:00,2025-03-29 03:00:00,5.9
2025-03-29 10:00:00,2025-03-29 04:00:00,-0.6
2025-03-29 10:00:00,2025-03-29 05:00:00,1.0
2025-03-29 10:00:00,2025-03-29 06:00:00,38.245
2025-03-29 10:00:00,2025-03-29 07:00:00,7.12
2025-03-29 10:00:00,2025-03-29 08:00:00,36.4
2025-03-29 10:00:00,2025-03-29 09:00:00,36.8
2025-03-29 10:00:00,2025-03-29 10:00:00,42.5
2025-03-29 10:00:00,2025-03-29 11:00:00,50.7
2025-03-29 10:00:00,2025-03-29 12:00:00,10.215
2025-03-29 10:00:00,2025-03-29 13:00:00,-0.9000000000000001
2025-03-29 10:00:00,2025-03-29 14:00:00,-1.9425000000000003
2025-03-29 10:00:00,2025-03-29 15:00:00,10.9025
2025-03-29 10:00:00,2025-03-29 16:00:00,31.97
2025-03-29 10:00:00,2025-03-29 17:00:00,45.95
2025-03-29 10:00:00,2025-03-29 18:00:00,102.9875
2025-03-29 10:00:00,2025-03-29 19:00:00,118.9
2025-03-29 10:00:00,2025-03-29 20:00:00,83.07
2025-03-29 10:00:00,2025-03-29 21:00:00,52.15
2025-03-29 10:00:00,2025-03-29 22:00:00,58.5925
2025-03-29 10:00:00,2025-03-29 23:00:00,55.345
2025-03-30 10:00:00,2025-03-30 12:00:00,-5.0925
2025-03-30 10:00:00,2025-03-30 13:00:00,-12.0
2025-03-30 10:00:00,2025-03-30 14:00:00,-13.85
2025-03-30 10:00:00,2025-03-30 15:00:00,-13.2125
2025-03-30 10:00:00,2025-03-30 16:00:00,-9.91
2025-03-30 10:00:00,2025-03-30 17:00:00,-9.682500000000001
2025-03-30 10:00:00,2025-03-30 18:00:00,18.5775
2025-03-30 10:00:00,2025-03-30 19:00:00,79.125
2025-03-30 10:00:00,2025-03-30 20:00:00,78.395
2025-03-30 10:00:00,2025-03-30 21:00:00,72.0
2025-03-30 10:00:00,2025-03-30 22:00:00,64.895
2025-03-30 10:00:00,2025-03-30 23:00:00,50.275
2025-03-31 10:00:00,2025-03-31 12:00:00,-11.6475
2025-03-31 10:00:00,2025-03-31 13:00:00,-15.0
2025-03-31 10:00:00,2025-03-31 14:00:00,-2.0175
2025-03-31 10:00:00,2025-03-31 15:00:00,-3.15
2025-03-31 10:00:00,2025-03-31 16:00:00,-6.135
2025-03-31 10:00:00,2025-03-31 17:00:00,-1.01
2025-03-31 10:00:00,2025-03-31 18:00:00,35.055
2025-03-31 10:00:00,2025-03-31 19:00:00,68.845
2025-03-31 10:00:00,2025-03-31 20:00:00,136.5375
2025-03-31 10:00:00,2025-03-31 21:00:00,83.35
2025-03-31 10:00:00,2025-03-31 22:00:00,89.9
2025-03-31 10:00:00,2025-03-31 23:00:00,83.505
2025-04-01 10:00:00,2025-04-01 00:00:00,-3.405
2025-04-01 10:00:00,2025-04-01 01:00:00,-19.89
2025-04-01 10:00:00,2025-04-01 02:00:00,-14.5
2025-04-01 10:00:00,2025-04-01 03:00:00,-15.5
2025-04-01 10:00:00,2025-04-01 04:00:00,-2.02
2025-04-01 10:00:00,2025-04-01 05:00:00,-2.015
2025-04-01 10:00:00,2025-04-01 06:00:00,-2.5
2025-04-01 10:00:00,2025-04-01 07:00:00,-3.8
2025-04-01 10:00:00,2025-04-01 08:00:00,-11.0
2025-04-01 10:00:00,2025-04-01 09:00:00,-1.27
2025-04-01 10:00:00,2025-04-01 10:00:00,-2.02
2025-04-01 10:00:00,2025-04-01 11:00:00,0.0
2025-04-01 10:00:00,2025-04-01 12:00:00,-450.0
2025-04-01 10:00:00,2025-04-01 13:00:00,-0.13000000000000012
2025-04-01 10:00:00,2025-04-01 14:00:00,-0.22
2025-04-01 10:00:00,2025-04-01 15:00:00,-0.5
2025-04-01 10:00:00,2025-04-01 16:00:00,0.04
2025-04-01 10:00:00,2025-04-01 17:00:00,29.5
2025-04-01 10:00:00,2025-04-01 18:00:00,1.2374999999999998
2025-04-01 10:00:00,2025-04-01 19:00:00,39.9675
2025-04-01 10:00:00,2025-04-01 20:00:00,78.0675
2025-04-01 10:00:00,2025-04-01 21:00:00,48.0
2025-04-01 10:00:00,2025-04-01 22:00:00,65.56
2025-04-01 10:00:00,2025-04-01 23:00:00,52.235
2025-04-02 10:00:00,2025-04-02 00:00:00,-324.9
2025-04-02 10:00:00,2025-04-02 01:00:00,-575.1
2025-04-02 10:00:00,2025-04-02 02:00:00,2.3
2025-04-02 10:00:00,2025-04-02 03:00:00,-2.56
2025-04-02 10:00:00,2025-04-02 04:00:00,0.0
2025-04-02 10:00:00,2025-04-02 05:00:00,-0.44
2025-04-02 10:00:00,2025-04-02 06:00:00,-1.0
2025-04-02 10:00:00,2025-04-02 07:00:00,0.0
2025-04-02 10:00:00,2025-04-02 08:00:00,0.0
2025-04-02 10:00:00,2025-04-02 09:00:00,0.08
2025-04-02 10:00:00,2025-04-02 10:00:00,7.0
2025-04-02 10:00:00,2025-04-02 11:00:00,52.0
2025-04-02 10:00:00,2025-04-02 12:00:00,-53.574999999999996
2025-04-02 10:00:00,2025-04-02 13:00:00,-130.0025
2025-04-02 10:00:00,2025-04-02 14:00:00,-13.1
2025-04-02 10:00:00,2025-04-02 15:00:00,-6.92
2025-04-02 10:00:00,2025-04-02 16:00:00,-3.8
2025-04-02 10:00:00,2025-04-02 17:00:00,-19.830000000000002
2025-04-02 10:00:00,2025-04-02 18:00:00,9.6375
2025-04-02 10:00:00,2025-04-02 19:00:00,68.725
2025-04-02 10:00:00,2025-04-02 20:00:00,63.235
2025-04-02 10:00:00,2025-04-02 21:00:00,53.3225
2025-04-02 10:00:00,2025-04-02 22:00:00,42.885
2025-04-02 10:00:00,2025-04-02 23:00:00,43.2525
2025-04-03 10:00:00,2025-04-03 00:00:00,-53.199999999999996
2025-04-03 10:00:00,2025-04-03 01:00:00,-53.95
2025-04-03 10:00:00,2025-04-03 02:00:00,-97.18
2025-04-03 10:00:00,2025-04-03 03:00:00,-162.825
2025-04-03 10:00:00,2025-04-03 04:00:00,-4.01
2025-04-03 10:00:00,2025-04-03 05:00:00,-22.189999999999998
2025-04-03 10:00:00,2025-04-03 06:00:00,-4.02
2025-04-03 10:00:00,2025-04-03 07:00:00,-9.82
2025-04-03 10:00:00,2025-04-03 08:00:00,-4.0
2025-04-03 10:00:00,2025-04-03 09:00:00,-3.6
2025-04-03 10:00:00,2025-04-03 10:00:00,-35.52
2025-04-03 10:00:00,2025-04-03 11:00:00,-4.140000000000001
2025-04-03 10:00:00,2025-04-03 12:00:00,39.4125
2025-04-03 10:00:00,2025-04-03 13:00:00,31.4
2025-04-03 10:00:00,2025-04-03 14:00:00,24.2125
2025-04-03 10:00:00,2025-04-03 15:00:00,19.535
2025-04-03 10:00:00,2025-04-03 16:00:00,11.032499999999999
2025-04-03 10:00:00,2025-04-03 17:00:00,21.4
2025-04-03 10:00:00,2025-04-03 18:00:00,75.6775
2025-04-03 10:00:00,2025-04-03 19:00:00,129.04500000000002
2025-04-03 10:00:00,2025-04-03 20:00:00,116.55
2025-04-03 10:00:00,2025-04-03 21:00:00,73.3925
2025-04-03 10:00:00,2025-04-03 22:00:00,77.8775
2025-04-03 10:00:00,2025-04-03 23:00:00,75.595
2025-04-04 10:00:00,2025-04-04 00:00:00,40.245000000000005
2025-04-04 10:00:00,2025-04-04 01:00:00,38.58
2025-04-04 10:00:00,2025-04-04 02:00:00,37.05
2025-04-04 10:00:00,2025-04-04 03:00:00,25.75
2025-04-04 10:00:00,2025-04-04 04:00:00,24.7
2025-04-04 10:00:00,2025-04-04 05:00:00,23.725
2025-04-04 10:00:00,2025-04-04 06:00:00,18.695
2025-04-04 10:00:00,2025-04-04 07:00:00,20.375
2025-04-04 10:00:00,2025-04-04 08:00:00,3.52
2025-04-04 10:00:00,2025-04-04 09:00:00,18.545
2025-04-04 10:00:00,2025-04-04 10:00:00,17.805
2025-04-04 10:00:00,2025-04-04 11:00:00,24.994999999999997
2025-04-04 10:00:00,2025-04-04 12:00:00,6.0
2025-04-04 10:00:00,2025-04-04 13:00:00,5.3950000000000005
2025-04-04 10:00:00,2025-04-04 14:00:00,1.7999999999999998
2025-04-04 10:00:00,2025-04-04 15:00:00,19.66
2025-04-04 10:00:00,2025-04-04 16:00:00,2.3575
2025-04-04 10:00:00,2025-04-04 17:00:00,43.17
2025-04-04 10:00:00,2025-04-04 18:00:00,50.7075
2025-04-04 10:00:00,2025-04-04 19:00:00,90.75
2025-04-04 10:00:00,2025-04-04 20:00:00,84.105
2025-04-04 10:00:00,2025-04-04 21:00:00,80.82000000000001
2025-04-04 10:00:00,2025-04-04 22:00:00,79.33500000000001
2025-04-04 10:00:00,2025-04-04 23:00:00,73.28
2025-04-05 10:00:00,2025-04-05 00:00:00,9.915
2025-04-05 10:00:00,2025-04-05 01:00:00,2.085
2025-04-05 10:00:00,2025-04-05 02:00:00,9.935
2025-04-05 10:00:00,2025-04-05 03:00:00,0.855
2025-04-05 10:00:00,2025-04-05 04:00:00,0.825
2025-04-05 10:00:00,2025-04-05 05:00:00,2.775
2025-04-05 10:00:00,2025-04-05 06:00:00,2.29
2025-04-05 10:00:00,2025-04-05 07:00:00,37.03
2025-04-05 10:00:00,2025-04-05 08:00:00,1.195
2025-04-05 10:00:00,2025-04-05 09:00:00,3.52
2025-04-05 10:00:00,2025-04-05 10:00:00,31.64
2025-04-05 10:00:00,2025-04-05 11:00:00,54.699999999999996
2025-04-05 10:00:00,2025-04-05 12:00:00,-63.77
2025-04-05 10:00:00,2025-04-05 13:00:00,-120.0025
2025-04-05 10:00:00,2025-04-05 14:00:00,-128.6925
2025-04-05 10:00:00,2025-04-05 15:00:00,-117.895
2025-04-05 10:00:00,2025-04-05 16:00:00,-39.2325
2025-04-05 10:00:00,2025-04-05 17:00:00,-2.0825
2025-04-05 10:00:00,2025-04-05 18:00:00,26.36
2025-04-05 10:00:00,2025-04-05 19:00:00,58.6
2025-04-05 10:00:00,2025-04-05 20:00:00,99.265
2025-04-05 10:00:00,2025-04-05 21:00:00,88.73
2025-04-05 10:00:00,2025-04-05 22:00:00,87.4025
2025-04-05 10:00:00,2025-04-05 23:00:00,76.45
2025-04-06 10:00:00,2025-04-06 00:00:00,-22.400000000000002
2025-04-06 10:00:00,2025-04-06 01:00:00,-105.14
2025-04-06 10:00:00,2025-04-06 02:00:00,-103.275
2025-04-06 10:00:00,2025-04-06 03:00:00,-136.73
2025-04-06 10:00:00,2025-04-06 04:00:00,-143.865
2025-04-06 10:00:00,2025-04-06 05:00:00,-113.52
2025-04-06 10:00:00,2025-04-06 06:00:00,-153.575
2025-04-06 10:00:00,2025-04-06 07:00:00,-82.215
2025-04-06 10:00:00,2025-04-06 08:00:00,-78.465
2025-04-06 10:00:00,2025-04-06 09:00:00,0.0
2025-04-06 10:00:00,2025-04-06 10:00:00,-4.245
2025-04-06 10:00:00,2025-04-06 11:00:00,0.08
2025-04-06 10:00:00,2025-04-06 12:00:00,-115.0025
2025-04-06 10:00:00,2025-04-06 13:00:00,-236.6625
2025-04-06 10:00:00,2025-04-06 14:00:00,-254.465
2025-04-06 10:00:00,2025-04-06 15:00:00,-134.0675
2025-04-06 10:00:00,2025-04-06 16:00:00,-45.0
2025-04-06 10:00:00,2025-04-06 17:00:00,-7.3025
2025-04-06 10:00:00,2025-04-06 18:00:00,10.8575
2025-04-06 10:00:00,2025-04-06 19:00:00,45.5725
2025-04-06 10:00:00,2025-04-06 20:00:00,67.53999999999999
2025-04-06 10:00:00,2025-04-06 21:00:00,68.5225
2025-04-06 10:00:00,2025-04-06 22:00:00,54.8775
2025-04-06 10:00:00,2025-04-06 23:00:00,63.9675
2025-04-07 10:00:00,2025-04-07 12:00:00,1.69
2025-04-07 10:00:00,2025-04-07 13:00:00,-10.7525
2025-04-07 10:00:00,2025-04-07 14:00:00,-19.95
2025-04-07 10:00:00,2025-04-07 15:00:00,-12.809999999999999
2025-04-07 10:00:00,2025-04-07 16:00:00,-4.220000000000001
2025-04-07 10:00:00,2025-04-07 17:00:00,29.205
2025-04-07 10:00:00,2025-04-07 18:00:00,47.0125
2025-04-07 10:00:00,2025-04-07 19:00:00,64.6325
2025-04-07 10:00:00,2025-04-07 20:00:00,141.01
2025-04-07 10:00:00,2025-04-07 21:00:00,91.485
2025-04-07 10:00:00,2025-04-07 22:00:00,105.485
2025-04-07 10:00:00,2025-04-07 23:00:00,87.015
2025-04-08 10:00:00,2025-04-08 00:00:00,2.98
2025-04-08 10:00:00,2025-04-08 01:00:00,0.3999999999999999
2025-04-08 10:00:00,2025-04-08 02:00:00,-6.505
2025-04-08 10:00:00,2025-04-08 03:00:00,-15.0
2025-04-08 10:00:00,2025-04-08 04:00:00,-19.95
2025-04-08 10:00:00,2025-04-08 05:00:00,-19.95
2025-04-08 10:00:00,2025-04-08 06:00:00,-12.809999999999999
2025-04-08 10:00:00,2025-04-08 07:00:00,-12.809999999999999
2025-04-08 10:00:00,2025-04-08 08:00:00,-5.69
2025-04-08 10:00:00,2025-04-08 09:00:00,-2.75
2025-04-08 10:00:00,2025-04-08 10:00:00,33.4
2025-04-08 10:00:00,2025-04-08 11:00:00,25.009999999999998
2025-04-08 10:00:00,2025-04-08 12:00:00,-10.055
2025-04-08 10:00:00,2025-04-08 13:00:00,-15.9875
2025-04-08 10:00:00,2025-04-08 14:00:00,-4.25
2025-04-08 10:00:00,2025-04-08 15:00:00,-16.0
2025-04-08 10:00:00,2025-04-08 16:00:00,-4.8225
2025-04-08 10:00:00,2025-04-08 17:00:00,26.369999999999997
2025-04-08 10:00:00,2025-04-08 18:00:00,71.64
2025-04-08 10:00:00,2025-04-08 19:00:00,108.1
2025-04-08 10:00:00,2025-04-08 20:00:00,111.25
2025-04-08 10:00:00,2025-04-08 21:00:00,112.0
2025-04-08 10:00:00,2025-04-08 22:00:00,80.42750000000001
2025-04-08 10:00:00,2025-04-08 23:00:00,64.0
2025-04-09 10:00:00,2025-04-09 00:00:00,-7.315
2025-04-09 10:00:00,2025-04-09 01:00:00,-12.795
2025-04-09 10:00:00,2025-04-09 02:00:00,-14.975
2025-04-09 10:00:00,2025-04-09 03:00:00,-17.0
2025-04-09 10:00:00,2025-04-09 04:00:00,-6.0
2025-04-09 10:00:00,2025-04-09 05:00:00,-2.5
2025-04-09 10:00:00,2025-04-09 06:00:00,-16.0
2025-04-09 10:00:00,2025-04-09 07:00:00,-16.0
2025-04-09 10:00:00,2025-04-09 08:00:00,-4.915
2025-04-09 10:00:00,2025-04-09 09:00:00,-4.73
2025-04-09 10:00:00,2025-04-09 10:00:00,22.939999999999998
2025-04-09 10:00:00,2025-04-09 11:00:00,29.799999999999997
2025-04-09 10:00:00,2025-04-09 12:00:00,37.71
2025-04-09 10:00:00,2025-04-09 13:00:00,35.0
2025-04-09 10:00:00,2025-04-09 14:00:00,30.5175
2025-04-09 10:00:00,2025-04-09 15:00:00,30.9
2025-04-09 10:00:00,2025-04-09 16:00:00,35.75
2025-04-09 10:00:00,2025-04-09 17:00:00,1.765
2025-04-09 10:00:00,2025-04-09 18:00:00,30.4025
2025-04-09 10:00:00,2025-04-09 19:00:00,53.7175
2025-04-09 10:00:00,2025-04-09 20:00:00,74.4825
2025-04-09 10:00:00,2025-04-09 21:00:00,48.449999999999996
2025-04-09 10:00:00,2025-04-09 22:00:00,52.7125
2025-04-09 10:00:00,2025-04-09 23:00:00,38.5825
2025-04-10 10:00:00,2025-04-10 00:00:00,34.519999999999996
2025-04-10 10:00:00,2025-04-10 01:00:00,40.9
2025-04-10 10:00:00,2025-04-10 02:00:00,40.935
2025-04-10 10:00:00,2025-04-10 03:00:00,29.064999999999998
2025-04-10 10:00:00,2025-04-10 04:00:00,41.985
2025-04-10 10:00:00,2025-04-10 05:00:00,19.049999999999997
2025-04-10 10:00:00,2025-04-10 06:00:00,30.9
2025-04-10 10:00:00,2025-04-10 07:00:00,30.9
2025-04-10 10:00:00,2025-04-10 08:00:00,35.7
2025-04-10 10:00:00,2025-04-10 09:00:00,35.8
2025-04-10 10:00:00,2025-04-10 10:00:00,0.325
2025-04-10 10:00:00,2025-04-10 11:00:00,3.205
2025-04-10 10:00:00,2025-04-10 12:00:00,-1.3525
2025-04-10 10:00:00,2025-04-10 13:00:00,-10.0
2025-04-10 10:00:00,2025-04-10 14:00:00,25.46
2025-04-10 10:00:00,2025-04-10 15:00:00,17.5775
2025-04-10 10:00:00,2025-04-10 16:00:00,-0.015000000000000001
2025-04-10 10:00:00,2025-04-10 17:00:00,12.6925
2025-04-10 10:00:00,2025-04-10 18:00:00,30.3
2025-04-10 10:00:00,2025-04-10 19:00:00,42.582499999999996
2025-04-10 10:00:00,2025-04-10 20:00:00,54.56
2025-04-10 10:00:00,2025-04-10 21:00:00,55.34
2025-04-10 10:00:00,2025-04-10 22:00:00,48.14
2025-04-10 10:00:00,2025-04-10 23:00:00,17.19
2025-04-11 10:00:00,2025-04-11 00:00:00,-1.2000000000000002
2025-04-11 10:00:00,2025-04-11 01:00:00,-1.505
2025-04-11 10:00:00,2025-04-11 02:00:00,-10.0
2025-04-11 10:00:00,2025-04-11 03:00:00,-10.0
2025-04-11 10:00:00,2025-04-11 04:00:00,26.015
2025-04-11 10:00:00,2025-04-11 05:00:00,24.905
2025-04-11 10:00:00,2025-04-11 06:00:00,16.555
2025-04-11 10:00:00,2025-04-11 07:00:00,18.6
2025-04-11 10:00:00,2025-04-11 08:00:00,-0.030000000000000002
2025-04-11 10:00:00,2025-04-11 09:00:00,0.0
2025-04-11 10:00:00,2025-04-11 10:00:00,0.0
2025-04-11 10:00:00,2025-04-11 11:00:00,25.385
2025-04-11 10:00:00,2025-04-11 12:00:00,2.49
2025-04-11 10:00:00,2025-04-11 13:00:00,-1.06
2025-04-11 10:00:00,2025-04-11 14:00:00,-4.56
2025-04-11 10:00:00,2025-04-11 15:00:00,-0.8875
2025-04-11 10:00:00,2025-04-11 16:00:00,-1.175
2025-04-11 10:00:00,2025-04-11 17:00:00,20.2275
2025-04-11 10:00:00,2025-04-11 18:00:00,40.575
2025-04-11 10:00:00,2025-04-11 19:00:00,70.49
2025-04-11 10:00:00,2025-04-11 20:00:00,77.1075
2025-04-11 10:00:00,2025-04-11 21:00:00,83.0
2025-04-11 10:00:00,2025-04-11 22:00:00,57.8125
2025-04-11 10:00:00,2025-04-11 23:00:00,43.97
2025-04-12 10:00:00,2025-04-12 00:00:00,6.3149999999999995
2025-04-12 10:00:00,2025-04-12 01:00:00,-1.335
2025-04-12 10:00:00,2025-04-12 02:00:00,0.8799999999999999
2025-04-12 10:00:00,2025-04-12 03:00:00,-3.0
2025-04-12 10:00:00,2025-04-12 04:00:00,-5.07
2025-04-12 10:00:00,2025-04-12 05:00:00,-4.05
2025-04-12 10:00:00,2025-04-12 06:00:00,-1.775
2025-04-12 10:00:00,2025-04-12 07:00:00,0.0
2025-04-12 10:00:00,2025-04-12 08:00:00,-2.175
2025-04-12 10:00:00,2025-04-12 09:00:00,-0.175
2025-04-12 10:00:00,2025-04-12 10:00:00,14.254999999999999
2025-04-12 10:00:00,2025-04-12 11:00:00,26.2
2025-04-12 10:00:00,2025-04-12 12:00:00,-31.1
2025-04-12 10:00:00,2025-04-12 13:00:00,-40.75
2025-04-12 10:00:00,2025-04-12 14:00:00,-80.76
2025-04-12 10:00:00,2025-04-12 15:00:00,-42.480000000000004
2025-04-12 10:00:00,2025-04-12 16:00:00,-25.0
2025-04-12 10:00:00,2025-04-12 17:00:00,10.3525
2025-04-12 10:00:00,2025-04-12 18:00:00,21.557499999999997
2025-04-12 10:00:00,2025-04-12 19:00:00,29.7275
2025-04-12 10:00:00,2025-04-12 20:00:00,56.8825
2025-04-12 10:00:00,2025-04-12 21:00:00,48.99
2025-04-12 10:00:00,2025-04-12 22:00:00,30.134999999999998
2025-04-12 10:00:00,2025-04-12 23:00:00,45.6575
2025-04-13 10:00:00,2025-04-13 00:00:00,-30.6
2025-04-13 10:00:00,2025-04-13 01:00:00,-31.6
2025-04-13 10:00:00,2025-04-13 02:00:00,-16.3
2025-04-13 10:00:00,2025-04-13 03:00:00,-65.2
2025-04-13 10:00:00,2025-04-13 04:00:00,-84.6
2025-04-13 10:00:00,2025-04-13 05:00:00,-76.92
2025-04-13 10:00:00,2025-04-13 06:00:00,-62.71000000000001
2025-04-13 10:00:00,2025-04-13 07:00:00,-22.25
2025-04-13 10:00:00,2025-04-13 08:00:00,-38.0
2025-04-13 10:00:00,2025-04-13 09:00:00,-12.0
2025-04-13 10:00:00,2025-04-13 10:00:00,5.64
2025-04-13 10:00:00,2025-04-13 11:00:00,15.065
2025-04-13 10:00:00,2025-04-13 12:00:00,2.2125
2025-04-13 10:00:00,2025-04-13 13:00:00,-4.907500000000001
2025-04-13 10:00:00,2025-04-13 14:00:00,-6.6425
2025-04-13 10:00:00,2025-04-13 15:00:00,-0.8900000000000001
2025-04-13 10:00:00,2025-04-13 16:00:00,-6.645
2025-04-13 10:00:00,2025-04-13 17:00:00,0.45999999999999996
2025-04-13 10:00:00,2025-04-13 18:00:00,13.532499999999999
2025-04-13 10:00:00,2025-04-13 19:00:00,28.3525
2025-04-13 10:00:00,2025-04-13 20:00:00,52.8875
2025-04-13 10:00:00,2025-04-13 21:00:00,72.995
2025-04-13 10:00:00,2025-04-13 22:00:00,76.885
2025-04-13 10:00:00,2025-04-13 23:00:00,60.927499999999995
2025-04-14 10:00:00,2025-04-14 00:00:00,4.4
2025-04-14 10:00:00,2025-04-14 01:00:00,0.025
2025-04-14 10:00:00,2025-04-14 02:00:00,-1.335
2025-04-14 10:00:00,2025-04-14 03:00:00,-8.48
2025-04-14 10:00:00,2025-04-14 04:00:00,-8.809999999999999
2025-04-14 10:00:00,2025-04-14 05:00:00,-4.475
2025-04-14 10:00:00,2025-04-14 06:00:00,-1.7800000000000002
2025-04-14 10:00:00,2025-04-14 07:00:00,0.0
2025-04-14 10:00:00,2025-04-14 08:00:00,-12.809999999999999
2025-04-14 10:00:00,2025-04-14 09:00:00,-0.48
2025-04-14 10:00:00,2025-04-14 10:00:00,-3.46
2025-04-14 10:00:00,2025-04-14 11:00:00,4.38
2025-04-14 10:00:00,2025-04-14 12:00:00,22.4175
2025-04-14 10:00:00,2025-04-14 13:00:00,12.205
2025-04-14 10:00:00,2025-04-14 14:00:00,13.8875
2025-04-14 10:00:00,2025-04-14 15:00:00,25.700000000000003
2025-04-14 10:00:00,2025-04-14 16:00:00,27.1525
2025-04-14 10:00:00,2025-04-14 17:00:00,33.9275
2025-04-14 10:00:00,2025-04-14 18:00:00,35.82
2025-04-14 10:00:00,2025-04-14 19:00:00,62.260000000000005
2025-04-14 10:00:00,2025-04-14 20:00:00,42.239999999999995
2025-04-14 10:00:00,2025-04-14 21:00:00,28.47
2025-04-14 10:00:00,2025-04-14 22:00:00,23.3775
2025-04-14 10:00:00,2025-04-14 23:00:00,25.8875
2025-04-15 10:00:00,2025-04-15 00:00:00,10.045
2025-04-15 10:00:00,2025-04-15 01:00:00,34.79
2025-04-15 10:00:00,2025-04-15 02:00:00,9.745
2025-04-15 10:00:00,2025-04-15 03:00:00,14.665000000000001
2025-04-15 10:00:00,2025-04-15 04:00:00,24.5
2025-04-15 10:00:00,2025-04-15 05:00:00,3.2750000000000004
2025-04-15 10:00:00,2025-04-15 06:00:00,34.3
2025-04-15 10:00:00,2025-04-15 07:00:00,17.1
2025-04-15 10:00:00,2025-04-15 08:00:00,27.5
2025-04-15 10:00:00,2025-04-15 09:00:00,26.805
2025-04-15 10:00:00,2025-04-15 10:00:00,52.655
2025-04-15 10:00:00,2025-04-15 11:00:00,15.2
2025-04-15 10:00:00,2025-04-15 12:00:00,45.5725
2025-04-15 10:00:00,2025-04-15 13:00:00,5.0
2025-04-15 10:00:00,2025-04-15 14:00:00,32.2975
2025-04-15 10:00:00,2025-04-15 15:00:00,23.2425
2025-04-15 10:00:00,2025-04-15 16:00:00,33.05
2025-04-15 10:00:00,2025-04-15 17:00:00,0.1625
2025-04-15 10:00:00,2025-04-15 18:00:00,36.9225
2025-04-15 10:00:00,2025-04-15 19:00:00,52.5
2025-04-15 10:00:00,2025-04-15 20:00:00,37.8275
2025-04-15 10:00:00,2025-04-15 21:00:00,36.2175
2025-04-15 10:00:00,2025-04-15 22:00:00,30.072499999999998
2025-04-15 10:00:00,2025-04-15 23:00:00,42.18
2025-04-16 10:00:00,2025-04-16 00:00:00,51.2
2025-04-16 10:00:00,2025-04-16 01:00:00,39.945
2025-04-16 10:00:00,2025-04-16 02:00:00,6.48
2025-04-16 10:00:00,2025-04-16 03:00:00,3.52
2025-04-16 10:00:00,2025-04-16 04:00:00,61.075
2025-04-16 10:00:00,2025-04-16 05:00:00,3.52
2025-04-16 10:00:00,2025-04-16 06:00:00,45.545
2025-04-16 10:00:00,2025-04-16 07:00:00,0.94
2025-04-16 10:00:00,2025-04-16 08:00:00,38.28
2025-04-16 10:00:00,2025-04-16 09:00:00,27.82
2025-04-16 10:00:00,2025-04-16 10:00:00,0.0
